"AUTHOR","titleyear","2CZY","A","CZY","HIBA","Mozhe","Nevzhe","NOQWORD","GENRE","PUBYEAR","BIRTHYEAR","Birthreg","macroreg","czyperc","ALLSUM"
"Олексій Кутинський","Загадковий погляд-1985",0,6,2,1,1,0,16,NA,1985,"1926","UA-KYV","central",0.0769230769230769,26
"Олексій Кутинський","Тайговик-1989",0,3,4,0,1,0,7,NA,1989,"1926","UA-KYV","central",0.266666666666667,15
"Олексій Огульчанський","Вітрів кут-1958",0,6,4,2,4,1,52,NA,1958,"1912","UA-LUH-REG","southeast",0.0579710144927536,69
"Олексій Огульчанський","Острів Сріблястих чайок-1962",0,3,4,1,3,0,42,NA,1962,"1912","UA-LUH-REG","southeast",0.0754716981132075,53
"Олексій Ошуркевич","Чарівне кресало. Українські народні казки з Волині і Полісся-1995",0,13,23,8,8,1,34,NA,1995,NA,NA,"NA",0.264367816091954,87
"Олена Пчілка","Артишоки-1907",0,2,4,1,2,0,15,"FIC",1907,"1849","UA-PLT","southeast",0.166666666666667,24
"Олена Пчілка","Півтора оселедця-1908",0,1,3,3,2,0,18,"FIC",1908,"1849","UA-PLT","southeast",0.111111111111111,27
"Олена Пчілка","Соловйовий спів-1889",0,0,3,0,0,0,1,"FIC",1889,"1849","UA-PLT","southeast",0.75,4
"Олена Пчілка","Товаришки-1887",0,17,9,5,9,1,50,"FIC",1887,"1849","UA-PLT","southeast",0.0989010989010989,91
"Олесь Бердник","Вогнесміх-1986",14,83,238,166,123,54,657,NA,1986,"1926","UA-KYV-REG","central",0.180166540499621,1335
"Олесь Бердник","Вогняний вершник-1989",0,12,23,19,11,8,57,NA,1989,"1926","UA-KYV-REG","central",0.176923076923077,130
"Олесь Бердник","Відслонити завісу часу!-1990",1,0,4,0,0,2,2,NA,1990,"1926","UA-KYV-REG","central",0.5,9
"Олесь Бердник","Дві безодні-1967",0,2,3,0,3,3,16,NA,1967,"1926","UA-KYV-REG","central",0.111111111111111,27
"Олесь Бердник","Дивні Грицеві пригоди-1989",0,2,1,1,1,3,4,NA,1989,"1926","UA-KYV-REG","central",0.0833333333333333,12
"Олесь Бердник","Дике поле-1968",5,7,59,18,17,7,82,NA,1968,"1926","UA-KYV-REG","central",0.310526315789474,195
"Олесь Бердник","Діти Безмежжя-1964",8,42,95,63,51,47,337,NA,1964,"1926","UA-KYV-REG","central",0.149606299212598,643
"Олесь Бердник","Законсервована планета-1957",0,2,3,0,1,2,9,NA,1957,"1926","UA-KYV-REG","central",0.176470588235294,17
"Олесь Бердник","Зоряний корсар-1971",8,74,142,59,102,86,629,NA,1971,"1926","UA-KYV-REG","central",0.13003663003663,1100
"Олесь Бердник","Камертон Дажбога-1995",4,26,76,75,37,30,333,NA,1995,"1926","UA-KYV-REG","central",0.131715771230503,581
"Олесь Бердник","Катастрофа-1962",2,7,19,15,14,14,71,NA,1962,"1926","UA-KYV-REG","central",0.135714285714286,142
"Олесь Бердник","Кохана з майбутнього-1965",0,2,0,0,2,1,4,NA,1965,"1926","UA-KYV-REG","central",0,9
"Олесь Бердник","Лабіринт Мінотавра-1990",6,11,67,27,21,34,142,NA,1990,"1926","UA-KYV-REG","central",0.221854304635762,308
"Олесь Бердник","Марсіанські зайці-1962",1,12,6,8,5,4,35,NA,1962,"1926","UA-KYV-REG","central",0.0857142857142857,71
"Олесь Бердник","Міжзоряна нянька-1962",0,2,0,0,1,2,13,NA,1962,"1926","UA-KYV-REG","central",0,18
"Олесь Бердник","На вогні святому спалимо розлуку-1990",4,23,43,27,9,12,113,NA,1990,"1926","UA-KYV-REG","central",0.18942731277533,231
"Олесь Бердник","Подвиг Вайвасвати-1965",3,15,44,16,23,35,162,NA,1965,"1926","UA-KYV-REG","central",0.149152542372881,298
"Олесь Бердник","Подорож в антисвіт-1963",0,3,14,10,19,7,54,NA,1963,"1926","UA-KYV-REG","central",0.130841121495327,107
"Олесь Бердник","Поза часом і простором-1956",0,6,15,7,3,4,33,NA,1956,"1926","UA-KYV-REG","central",0.220588235294118,68
"Олесь Бердник","Покривало Ізіди-1969",3,28,73,44,41,44,195,NA,1969,"1926","UA-KYV-REG","central",0.171764705882353,428
"Олесь Бердник","Поєдинок на астероїді-1957",0,1,0,1,1,0,6,NA,1957,"1926","UA-KYV-REG","central",0,9
"Олесь Бердник","Привид іде по Землі-1959",3,15,31,16,27,12,133,NA,1959,"1926","UA-KYV-REG","central",0.132478632478632,237
"Олесь Бердник","Психологічний двійник-1957",0,0,0,0,0,0,6,NA,1957,"1926","UA-KYV-REG","central",0,6
"Олесь Бердник","Пітьма вогнища не розпалює-1993",6,51,126,78,54,27,257,NA,1993,"1926","UA-KYV-REG","central",0.21247892074199,599
"Олесь Бердник","Серце всесвіту-1961",0,10,22,8,21,29,72,NA,1961,"1926","UA-KYV-REG","central",0.135802469135802,162
"Олесь Бердник","Стріла часу-1960",2,35,69,34,44,34,275,NA,1960,"1926","UA-KYV-REG","central",0.140529531568228,493
"Олесь Бердник","Сузіря Зелених Риб-1969",0,0,3,2,5,3,19,NA,1969,"1926","UA-KYV-REG","central",0.09375,32
"Олесь Бердник","Хор елементалів-1966",0,4,4,1,3,0,17,NA,1966,"1926","UA-KYV-REG","central",0.137931034482759,29
"Олесь Бердник","Хто зважиться - вогняним наречеться-1990",2,49,74,38,74,29,256,NA,1990,"1926","UA-KYV-REG","central",0.142307692307692,522
"Олесь Бердник","Чаша Амріти-1968",7,56,89,43,71,22,372,NA,1968,"1926","UA-KYV-REG","central",0.136294027565084,660
"Олесь Бердник","Шляхи титанів-1959",1,4,16,20,22,12,82,NA,1959,"1926","UA-KYV-REG","central",0.102564102564103,157
"Олесь Вахній","Від дзвоника до дзвоника-2004",0,1,9,5,2,4,27,NA,2004,NA,NA,"NA",0.1875,48
"Олесь Гончар","Безсмертний полтавець-1969",0,0,3,0,0,0,0,NA,1969,"1918","UA-PLT-REG","southeast",1,3
"Олесь Гончар","Берег любові-1976",1,26,54,17,34,16,147,NA,1976,"1918","UA-PLT-REG","southeast",0.183673469387755,295
"Олесь Гончар","Блакитні вежі Яновського-1975",0,0,1,0,0,0,1,NA,1975,"1918","UA-PLT-REG","southeast",0.5,2
"Олесь Гончар","Бригантина-1972",2,27,46,20,15,13,119,NA,1972,"1918","UA-PLT-REG","southeast",0.191666666666667,242
"Олесь Гончар","Гоголь і Україна-1976",0,0,2,0,0,0,1,NA,1976,"1918","UA-PLT-REG","southeast",0.666666666666667,3
"Олесь Гончар","Довженків світ-1971",0,1,1,0,0,0,2,NA,1971,"1918","UA-PLT-REG","southeast",0.25,4
"Олесь Гончар","Жайворонок-1950",0,3,9,3,1,1,18,NA,1950,"1918","UA-PLT-REG","southeast",0.257142857142857,35
"Олесь Гончар","Жити йому в віках-1964",0,0,0,0,0,0,2,NA,1964,"1918","UA-PLT-REG","southeast",0,2
"Олесь Гончар","За мить щастя-1964",0,1,1,4,0,1,7,NA,1964,"1918","UA-PLT-REG","southeast",0.0714285714285714,14
"Олесь Гончар","Кресафт-1963",0,1,1,1,0,1,10,NA,1963,"1918","UA-PLT-REG","southeast",0.0714285714285714,14
"Олесь Гончар","Микита Братусь-1950",6,14,22,20,4,1,53,NA,1950,"1918","UA-PLT-REG","southeast",0.192982456140351,120
"Олесь Гончар","Модри Камень-1946",0,1,0,0,0,0,7,NA,1946,"1918","UA-PLT-REG","southeast",0,8
"Олесь Гончар","На косі-1966",0,2,4,0,2,3,11,NA,1966,"1918","UA-PLT-REG","southeast",0.181818181818182,22
"Олесь Гончар","Прапороносці-1948",9,48,52,58,33,20,376,NA,1948,"1918","UA-PLT-REG","southeast",0.0885860306643952,596
"Олесь Гончар","Пізнє прозріння-1974",0,0,4,0,0,0,8,NA,1974,"1918","UA-PLT-REG","southeast",0.333333333333333,12
"Олесь Гончар","Собор-1967",3,52,91,39,45,19,240,NA,1967,"1918","UA-PLT-REG","southeast",0.187242798353909,489
"Олесь Гончар","Спогад про Ауезова-1971",0,0,0,0,0,0,1,NA,1971,"1918","UA-PLT-REG","southeast",0,1
"Олесь Гончар","Твоя зоря-1980",5,40,67,32,27,18,230,NA,1980,"1918","UA-PLT-REG","southeast",0.161835748792271,419
"Олесь Гончар","Циклон-1970",2,23,65,24,33,11,186,NA,1970,"1918","UA-PLT-REG","southeast",0.190058479532164,344
"Олесь Гончар","Чорний яр-1985",0,2,7,2,1,0,7,NA,1985,"1918","UA-PLT-REG","southeast",0.368421052631579,19
"Олесь Гончар","Щоденники-1943",0,0,0,0,0,0,4,"DIA",1943,"1918","UA-PLT-REG","southeast",0,4
"Олесь Гончар","Щоденники-1944",0,0,1,0,1,0,2,"DIA",1944,"1918","UA-PLT-REG","southeast",0.25,4
"Олесь Гончар","Щоденники-1949",0,0,1,0,1,0,1,NA,1949,"1918","UA-PLT-REG","southeast",0.333333333333333,3
"Олесь Гончар","Щоденники-1950",0,1,2,0,0,0,0,NA,1950,"1918","UA-PLT-REG","southeast",0.666666666666667,3
"Олесь Гончар","Щоденники-1951",1,0,0,0,0,0,2,NA,1951,"1918","UA-PLT-REG","southeast",0,3
"Олесь Гончар","Щоденники-1953",0,0,3,0,1,0,2,NA,1953,"1918","UA-PLT-REG","southeast",0.5,6
"Олесь Гончар","Щоденники-1954",1,1,4,1,1,1,9,NA,1954,"1918","UA-PLT-REG","southeast",0.235294117647059,18
"Олесь Гончар","Щоденники-1955",0,2,2,1,1,1,6,NA,1955,"1918","UA-PLT-REG","southeast",0.153846153846154,13
"Олесь Гончар","Щоденники-1956",2,1,4,1,0,0,4,NA,1956,"1918","UA-PLT-REG","southeast",0.4,12
"Олесь Гончар","Щоденники-1957",0,0,1,1,0,0,8,NA,1957,"1918","UA-PLT-REG","southeast",0.1,10
"Олесь Гончар","Щоденники-1958",0,0,0,0,1,0,2,NA,1958,"1918","UA-PLT-REG","southeast",0,3
"Олесь Гончар","Щоденники-1959",0,0,0,0,2,0,2,NA,1959,"1918","UA-PLT-REG","southeast",0,4
"Олесь Гончар","Щоденники-1960",0,1,1,0,0,0,4,NA,1960,"1918","UA-PLT-REG","southeast",0.166666666666667,6
"Олесь Гончар","Щоденники-1961",0,1,1,0,0,1,9,NA,1961,"1918","UA-PLT-REG","southeast",0.0833333333333333,12
"Олесь Гончар","Щоденники-1962",0,3,6,0,0,0,9,NA,1962,"1918","UA-PLT-REG","southeast",0.333333333333333,18
"Олесь Гончар","Щоденники-1963",0,1,2,1,0,0,6,NA,1963,"1918","UA-PLT-REG","southeast",0.2,10
"Олесь Гончар","Щоденники-1964",0,1,3,1,0,0,13,NA,1964,"1918","UA-PLT-REG","southeast",0.166666666666667,18
"Олесь Гончар","Щоденники-1965",0,1,8,2,4,2,14,NA,1965,"1918","UA-PLT-REG","southeast",0.258064516129032,31
"Олесь Гончар","Щоденники-1967",0,3,6,0,2,2,15,NA,1967,"1918","UA-PLT-REG","southeast",0.214285714285714,28
"Олесь Гончар","Щоденники-1968",1,1,9,2,2,0,17,NA,1968,"1918","UA-PLT-REG","southeast",0.290322580645161,32
"Олесь Гончар","Щоденники-1969",0,2,2,1,1,2,3,NA,1969,"1918","UA-PLT-REG","southeast",0.181818181818182,11
"Олесь Гончар","Щоденники-1970",0,1,6,2,1,2,5,NA,1970,"1918","UA-PLT-REG","southeast",0.352941176470588,17
"Олесь Гончар","Щоденники-1971",0,3,0,0,0,1,11,NA,1971,"1918","UA-PLT-REG","southeast",0,15
"Олесь Гончар","Щоденники-1972",0,1,4,0,1,3,8,NA,1972,"1918","UA-PLT-REG","southeast",0.235294117647059,17
"Олесь Гончар","Щоденники-1973",0,6,10,0,1,2,10,NA,1973,"1918","UA-PLT-REG","southeast",0.344827586206897,29
"Олесь Гончар","Щоденники-1974",0,1,6,0,0,1,6,NA,1974,"1918","UA-PLT-REG","southeast",0.428571428571429,14
"Олесь Гончар","Щоденники-1975",1,3,18,0,2,4,11,NA,1975,"1918","UA-PLT-REG","southeast",0.473684210526316,39
"Олесь Гончар","Щоденники-1976",2,3,13,2,3,1,21,NA,1976,"1918","UA-PLT-REG","southeast",0.302325581395349,45
"Олесь Гончар","Щоденники-1977",1,5,3,2,0,1,9,NA,1977,"1918","UA-PLT-REG","southeast",0.15,21
"Олесь Гончар","Щоденники-1978",1,1,14,8,3,2,11,NA,1978,"1918","UA-PLT-REG","southeast",0.358974358974359,40
"Олесь Гончар","Щоденники-1979",0,2,8,3,3,2,11,NA,1979,"1918","UA-PLT-REG","southeast",0.275862068965517,29
"Олесь Гончар","Щоденники-1980",1,5,18,2,7,4,13,NA,1980,"1918","UA-PLT-REG","southeast",0.36734693877551,50
"Олесь Гончар","Щоденники-1981",0,2,11,2,7,1,9,NA,1981,"1918","UA-PLT-REG","southeast",0.34375,32
"Олесь Гончар","Щоденники-1982",0,3,13,2,5,10,11,NA,1982,"1918","UA-PLT-REG","southeast",0.295454545454545,44
"Олесь Гончар","Щоденники-1983",1,2,9,5,3,4,10,NA,1983,"1918","UA-PLT-REG","southeast",0.272727272727273,34
"Олесь Гончар","Щоденники-1984",2,3,15,1,4,5,14,NA,1984,"1918","UA-PLT-REG","southeast",0.357142857142857,44
"Олесь Гончар","Щоденники-1985",1,5,12,1,2,2,7,NA,1985,"1918","UA-PLT-REG","southeast",0.413793103448276,30
"Олесь Гончар","Щоденники-1986",3,9,19,4,7,15,12,NA,1986,"1918","UA-PLT-REG","southeast",0.287878787878788,69
"Олесь Гончар","Щоденники-1987",0,4,15,4,9,5,19,NA,1987,"1918","UA-PLT-REG","southeast",0.267857142857143,56
"Олесь Гончар","Щоденники-1988",1,1,22,4,6,7,24,NA,1988,"1918","UA-PLT-REG","southeast",0.34375,65
"Олесь Гончар","Щоденники-1989",1,4,13,5,11,6,23,NA,1989,"1918","UA-PLT-REG","southeast",0.209677419354839,63
"Олесь Гончар","Щоденники-1990",2,11,25,5,4,8,20,NA,1990,"1918","UA-PLT-REG","southeast",0.342465753424658,75
"Олесь Гончар","Щоденники-1991",0,9,21,9,9,8,15,NA,1991,"1918","UA-PLT-REG","southeast",0.295774647887324,71
"Олесь Гончар","Щоденники-1992",3,4,18,2,3,10,11,NA,1992,"1918","UA-PLT-REG","southeast",0.375,51
"Олесь Гончар","Щоденники-1993",3,4,25,3,9,7,28,NA,1993,"1918","UA-PLT-REG","southeast",0.328947368421053,79
"Олесь Гончар","Щоденники-1994",1,2,19,6,8,8,25,NA,1994,"1918","UA-PLT-REG","southeast",0.279411764705882,69
"Олесь Гончар","Щоденники-1995",0,3,10,2,0,1,6,NA,1995,"1918","UA-PLT-REG","southeast",0.454545454545455,22
"Олесь Донченко","Вітер з Дніпра-1936",1,14,14,10,5,11,135,"CHI",1936,"1902","UA-PLT-REG","southeast",0.0740740740740741,190
"Олесь Донченко","Галаганчик-1936",0,0,0,0,0,1,2,"CHI",1936,"1902","UA-PLT-REG","southeast",0,3
"Олесь Донченко","Голубий гвинтик-1952",0,0,0,2,0,1,4,NA,1952,"1902","UA-PLT-REG","southeast",0,7
"Олесь Донченко","Золота медаль-1953",3,43,88,46,44,29,403,NA,1953,"1902","UA-PLT-REG","southeast",0.134762633996937,656
"Олесь Донченко","Золоте яєчко-1953",0,0,2,1,1,0,1,NA,1953,"1902","UA-PLT-REG","southeast",0.4,5
"Олесь Донченко","Карафуто-1940",1,10,35,11,12,18,227,NA,1940,"1902","UA-PLT-REG","southeast",0.111821086261981,314
"Олесь Донченко","Кулемет-1934",0,0,0,1,0,0,2,"CHI",1934,"1902","UA-PLT-REG","southeast",0,3
"Олесь Донченко","Лісничиха-1947",2,8,9,14,7,2,51,NA,1947,"1902","UA-PLT-REG","southeast",0.0989010989010989,93
"Олесь Донченко","Подорож до млина-1953",0,1,0,0,0,0,8,NA,1953,"1902","UA-PLT-REG","southeast",0,9
"Олесь Донченко","Школа над морем-1937",3,39,40,30,51,9,205,"CHI",1937,"1902","UA-PLT-REG","southeast",0.106951871657754,377
"Олесь Досвітній","Алай-1924",1,2,17,25,7,18,70,"FIC",1924,"1891","UA-HRK","southeast",0.122302158273381,140
"Олесь Досвітній","Американці-1919",1,4,27,32,9,14,68,"FIC",1919,"1891","UA-HRK","southeast",0.175324675324675,155
